time,temperature_2m (°F),relative_humidity_2m (%),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),et0_fao_evapotranspiration (inch)
2022-01-16T08:00,-19.1,81,0.000,0.000,0.000,1.115,0.000
2022-01-16T09:00,-19.2,82,0.000,0.000,0.000,1.115,0.000
2022-01-16T10:00,-18.7,81,0.000,0.000,0.000,1.115,0.000
2022-01-16T11:00,-14.0,77,0.000,0.000,0.000,1.115,0.000
2022-01-16T12:00,-8.7,69,0.000,0.000,0.000,1.115,0.001
2022-01-16T13:00,-4.2,65,0.000,0.000,0.000,1.115,0.001
2022-01-16T14:00,-1.6,66,0.000,0.000,0.000,1.115,0.001
2022-01-16T15:00,-0.8,66,0.000,0.000,0.000,1.115,0.001
2022-01-16T16:00,-1.1,68,0.000,0.000,0.000,1.115,0.000
2022-01-16T17:00,-2.2,69,0.000,0.000,0.000,1.115,0.000
2022-01-16T18:00,-3.2,73,0.000,0.000,0.000,1.115,0.000
2022-01-16T19:00,-4.4,79,0.000,0.000,0.000,1.115,0.000
2022-01-16T20:00,-6.4,82,0.000,0.000,0.000,1.115,0.000
2022-01-16T21:00,-7.0,83,0.000,0.000,0.000,1.115,0.000
2022-01-16T22:00,-6.8,82,0.000,0.000,0.000,1.115,0.000
2022-01-16T23:00,-6.9,82,0.000,0.000,0.000,1.115,0.000
2022-01-17T00:00,-6.4,81,0.000,0.000,0.000,1.115,0.000
2022-01-17T01:00,-5.8,81,0.000,0.000,0.000,1.115,0.000
2022-01-17T02:00,-5.8,81,0.000,0.000,0.000,1.115,0.000
2022-01-17T03:00,-4.5,80,0.000,0.000,0.000,1.115,0.000
2022-01-17T04:00,-3.6,78,0.000,0.000,0.000,1.115,0.000
2022-01-17T05:00,-2.9,78,0.000,0.000,0.000,1.083,0.000
2022-01-17T06:00,-1.8,76,0.000,0.000,0.000,1.115,0.000
2022-01-17T07:00,-1.4,76,0.000,0.000,0.000,1.115,0.000
2022-01-17T08:00,-2.6,80,0.000,0.000,0.000,1.115,0.000
2022-01-17T09:00,-1.5,77,0.004,0.000,0.028,1.115,0.000
2022-01-17T10:00,1.0,73,0.004,0.000,0.028,1.115,0.000
2022-01-17T11:00,3.8,67,0.000,0.000,0.000,1.115,0.000
2022-01-17T12:00,6.2,67,0.016,0.000,0.110,1.148,0.001
2022-01-17T13:00,7.7,69,0.016,0.000,0.110,1.148,0.001
2022-01-17T14:00,10.6,66,0.004,0.000,0.028,1.148,0.001
2022-01-17T15:00,11.9,66,0.004,0.000,0.028,1.148,0.001
2022-01-17T16:00,11.7,76,0.004,0.000,0.028,1.148,0.000
2022-01-17T17:00,11.3,78,0.004,0.000,0.028,1.148,0.000
2022-01-17T18:00,10.9,76,0.000,0.000,0.000,1.148,0.000
2022-01-17T19:00,9.7,78,0.000,0.000,0.000,1.148,0.000
2022-01-17T20:00,6.8,80,0.000,0.000,0.000,1.148,0.000
2022-01-17T21:00,6.4,81,0.000,0.000,0.000,1.148,0.000
2022-01-17T22:00,3.7,83,0.000,0.000,0.000,1.148,0.000
2022-01-17T23:00,3.3,83,0.000,0.000,0.000,1.148,0.000
2022-01-18T00:00,4.2,84,0.000,0.000,0.000,1.148,0.000
2022-01-18T01:00,4.2,85,0.000,0.000,0.000,1.148,0.000
2022-01-18T02:00,4.7,85,0.000,0.000,0.000,1.148,0.000
2022-01-18T03:00,4.5,85,0.000,0.000,0.000,1.148,0.000
2022-01-18T04:00,1.4,87,0.000,0.000,0.000,1.148,0.000
2022-01-18T05:00,-2.4,89,0.000,0.000,0.000,1.148,0.000
2022-01-18T06:00,-2.9,88,0.000,0.000,0.000,1.148,0.000
2022-01-18T07:00,-0.9,87,0.000,0.000,0.000,1.148,0.000
2022-01-18T08:00,-1.5,83,0.000,0.000,0.000,1.148,0.000
2022-01-18T09:00,-1.2,84,0.000,0.000,0.000,1.148,0.000
2022-01-18T10:00,-0.4,83,0.000,0.000,0.000,1.148,0.000
2022-01-18T11:00,1.4,80,0.000,0.000,0.000,1.148,0.000
2022-01-18T12:00,4.9,74,0.000,0.000,0.000,1.115,0.001
2022-01-18T13:00,7.2,72,0.000,0.000,0.000,1.115,0.001
2022-01-18T14:00,8.6,72,0.000,0.000,0.000,1.115,0.001
2022-01-18T15:00,9.4,73,0.000,0.000,0.000,1.115,0.001
2022-01-18T16:00,9.4,75,0.000,0.000,0.000,1.115,0.001
2022-01-18T17:00,8.2,81,0.000,0.000,0.000,1.115,0.000
2022-01-18T18:00,8.4,82,0.000,0.000,0.000,1.115,0.000
2022-01-18T19:00,8.5,83,0.000,0.000,0.000,1.115,0.000
2022-01-18T20:00,7.7,83,0.004,0.000,0.028,1.115,0.000
2022-01-18T21:00,8.0,82,0.004,0.000,0.028,1.148,0.000
2022-01-18T22:00,8.6,81,0.004,0.000,0.028,1.148,0.000
2022-01-18T23:00,8.9,81,0.004,0.000,0.028,1.148,0.000
2022-01-19T00:00,9.2,82,0.012,0.000,0.083,1.148,0.000
2022-01-19T01:00,9.4,82,0.012,0.000,0.083,1.148,0.000
2022-01-19T02:00,9.5,83,0.012,0.000,0.083,1.148,0.000
2022-01-19T03:00,9.5,85,0.008,0.000,0.055,1.181,0.000
2022-01-19T04:00,9.6,86,0.004,0.000,0.028,1.181,0.000
2022-01-19T05:00,9.9,86,0.004,0.000,0.028,1.148,0.000
2022-01-19T06:00,9.7,86,0.004,0.000,0.028,1.148,0.000
2022-01-19T07:00,10.0,87,0.004,0.000,0.028,1.181,0.000
2022-01-19T08:00,9.6,88,0.004,0.000,0.028,1.181,0.000
2022-01-19T09:00,8.9,88,0.000,0.000,0.000,1.181,0.000
2022-01-19T10:00,9.3,86,0.000,0.000,0.000,1.181,0.000
2022-01-19T11:00,11.0,82,0.000,0.000,0.000,1.181,0.000
2022-01-19T12:00,13.1,77,0.004,0.000,0.028,1.181,0.001
2022-01-19T13:00,14.7,76,0.004,0.000,0.028,1.181,0.001
2022-01-19T14:00,15.5,76,0.004,0.000,0.028,1.181,0.001
2022-01-19T15:00,16.2,77,0.000,0.000,0.000,1.181,0.001
2022-01-19T16:00,16.4,77,0.004,0.000,0.028,1.181,0.001
2022-01-19T17:00,13.9,83,0.004,0.000,0.028,1.181,0.000
2022-01-19T18:00,14.2,84,0.004,0.000,0.028,1.181,0.000
2022-01-19T19:00,11.7,85,0.004,0.000,0.028,1.181,0.000
2022-01-19T20:00,14.0,86,0.004,0.000,0.028,1.181,0.000
2022-01-19T21:00,14.0,88,0.004,0.000,0.028,1.181,0.000
2022-01-19T22:00,13.7,90,0.008,0.000,0.055,1.181,0.000
2022-01-19T23:00,13.5,90,0.008,0.000,0.055,1.214,0.000
2022-01-20T00:00,13.1,89,0.004,0.000,0.028,1.214,0.000
2022-01-20T01:00,12.7,88,0.004,0.000,0.028,1.214,0.000
2022-01-20T02:00,13.1,88,0.008,0.000,0.055,1.214,0.000
2022-01-20T03:00,13.1,89,0.012,0.000,0.083,1.214,0.000
2022-01-20T04:00,13.1,89,0.008,0.000,0.055,1.214,0.000
2022-01-20T05:00,12.7,89,0.004,0.000,0.028,1.214,0.000
2022-01-20T06:00,12.9,89,0.004,0.000,0.028,1.214,0.000
2022-01-20T07:00,12.8,89,0.008,0.000,0.055,1.214,0.000
2022-01-20T08:00,11.7,88,0.004,0.000,0.028,1.214,0.000
2022-01-20T09:00,10.7,88,0.004,0.000,0.028,1.214,0.000
2022-01-20T10:00,12.1,87,0.004,0.000,0.028,1.214,0.000
2022-01-20T11:00,13.3,81,0.004,0.000,0.028,1.214,0.000
2022-01-20T12:00,14.6,78,0.004,0.000,0.028,1.214,0.001
2022-01-20T13:00,15.7,76,0.000,0.000,0.000,1.214,0.001
2022-01-20T14:00,15.9,80,0.004,0.000,0.028,1.214,0.001
2022-01-20T15:00,17.2,71,0.004,0.000,0.028,1.214,0.001
2022-01-20T16:00,17.3,73,0.004,0.000,0.028,1.214,0.001
2022-01-20T17:00,14.9,80,0.000,0.000,0.000,1.214,0.000
2022-01-20T18:00,12.7,85,0.000,0.000,0.000,1.214,0.000
2022-01-20T19:00,10.7,86,0.000,0.000,0.000,1.214,0.000
2022-01-20T20:00,9.1,89,0.000,0.000,0.000,1.214,0.000
2022-01-20T21:00,7.3,92,0.000,0.000,0.000,1.214,0.000
2022-01-20T22:00,6.0,91,0.000,0.000,0.000,1.214,0.000
2022-01-20T23:00,6.0,89,0.000,0.000,0.000,1.214,0.000
2022-01-21T00:00,6.5,89,0.000,0.000,0.000,1.214,0.000
2022-01-21T01:00,4.8,88,0.000,0.000,0.000,1.214,0.000
2022-01-21T02:00,2.1,86,0.000,0.000,0.000,1.214,0.000
2022-01-21T03:00,1.3,86,0.000,0.000,0.000,1.214,0.000
2022-01-21T04:00,2.0,85,0.000,0.000,0.000,1.214,0.000
2022-01-21T05:00,1.4,85,0.000,0.000,0.000,1.214,0.000
2022-01-21T06:00,1.8,86,0.000,0.000,0.000,1.214,0.000
2022-01-21T07:00,1.9,86,0.000,0.000,0.000,1.214,0.000
2022-01-21T08:00,-0.4,84,0.000,0.000,0.000,1.214,0.000
2022-01-21T09:00,-0.4,84,0.000,0.000,0.000,1.214,0.000
2022-01-21T10:00,0.8,83,0.000,0.000,0.000,1.214,0.000
2022-01-21T11:00,2.7,80,0.000,0.000,0.000,1.214,0.000
2022-01-21T12:00,5.5,75,0.000,0.000,0.000,1.214,0.001
2022-01-21T13:00,7.5,73,0.000,0.000,0.000,1.214,0.001
2022-01-21T14:00,9.5,73,0.000,0.000,0.000,1.214,0.001
2022-01-21T15:00,9.7,75,0.000,0.000,0.000,1.214,0.001
2022-01-21T16:00,8.7,79,0.000,0.000,0.000,1.214,0.001
2022-01-21T17:00,5.8,82,0.000,0.000,0.000,1.214,0.000
2022-01-21T18:00,4.8,82,0.000,0.000,0.000,1.214,0.000
2022-01-21T19:00,1.6,83,0.000,0.000,0.000,1.214,0.000
2022-01-21T20:00,-0.7,85,0.000,0.000,0.000,1.214,0.000
2022-01-21T21:00,-4.3,88,0.000,0.000,0.000,1.214,0.000
2022-01-21T22:00,-3.1,88,0.000,0.000,0.000,1.214,0.000
2022-01-21T23:00,-4.3,91,0.000,0.000,0.000,1.214,0.000
2022-01-22T00:00,-5.6,88,0.000,0.000,0.000,1.214,0.000
2022-01-22T01:00,-6.7,87,0.000,0.000,0.000,1.214,0.000
2022-01-22T02:00,-8.0,87,0.000,0.000,0.000,1.214,0.000
2022-01-22T03:00,-9.4,87,0.000,0.000,0.000,1.214,0.000
2022-01-22T04:00,-10.1,81,0.000,0.000,0.000,1.214,0.000
2022-01-22T05:00,-10.6,82,0.000,0.000,0.000,1.214,0.000
2022-01-22T06:00,-11.1,83,0.000,0.000,0.000,1.214,0.000
2022-01-22T07:00,-11.7,83,0.000,0.000,0.000,1.214,0.000
2022-01-22T08:00,-14.0,83,0.000,0.000,0.000,1.214,0.000
2022-01-22T09:00,-14.6,84,0.000,0.000,0.000,1.214,0.000
2022-01-22T10:00,-14.9,84,0.000,0.000,0.000,1.214,0.000
2022-01-22T11:00,-11.5,80,0.000,0.000,0.000,1.214,0.000
2022-01-22T12:00,-6.9,68,0.000,0.000,0.000,1.214,0.001
2022-01-22T13:00,-2.9,61,0.000,0.000,0.000,1.214,0.001
2022-01-22T14:00,-0.3,62,0.000,0.000,0.000,1.214,0.001
2022-01-22T15:00,1.1,61,0.000,0.000,0.000,1.214,0.001
2022-01-22T16:00,-3.0,73,0.000,0.000,0.000,1.214,0.001
2022-01-22T17:00,-6.1,77,0.000,0.000,0.000,1.214,0.000
2022-01-22T18:00,-8.2,79,0.000,0.000,0.000,1.214,0.000
2022-01-22T19:00,-9.1,79,0.000,0.000,0.000,1.214,0.000
2022-01-22T20:00,-7.2,80,0.000,0.000,0.000,1.214,0.000
2022-01-22T21:00,-7.3,81,0.000,0.000,0.000,1.214,0.000
2022-01-22T22:00,-8.2,80,0.000,0.000,0.000,1.214,0.000
2022-01-22T23:00,-6.4,81,0.000,0.000,0.000,1.214,0.000
2022-01-23T00:00,-6.6,82,0.000,0.000,0.000,1.214,0.000
2022-01-23T01:00,-6.6,83,0.000,0.000,0.000,1.214,0.000
2022-01-23T02:00,-6.5,84,0.000,0.000,0.000,1.214,0.000
2022-01-23T03:00,-6.6,85,0.000,0.000,0.000,1.214,0.000
2022-01-23T04:00,-6.1,83,0.000,0.000,0.000,1.214,0.000
2022-01-23T05:00,-5.8,82,0.000,0.000,0.000,1.214,0.000
2022-01-23T06:00,-5.3,81,0.000,0.000,0.028,1.214,0.000
2022-01-23T07:00,-4.9,79,0.004,0.000,0.028,1.214,0.000
2022-01-23T08:00,-5.3,78,0.004,0.000,0.028,1.214,0.000
2022-01-23T09:00,-4.9,78,0.004,0.000,0.028,1.214,0.000
2022-01-23T10:00,-3.3,75,0.004,0.000,0.028,1.214,0.000
2022-01-23T11:00,-0.7,70,0.004,0.000,0.028,1.214,0.000
2022-01-23T12:00,2.2,67,0.004,0.000,0.028,1.214,0.001
2022-01-23T13:00,4.4,66,0.004,0.000,0.028,1.214,0.001
2022-01-23T14:00,6.3,65,0.004,0.000,0.028,1.214,0.001
2022-01-23T15:00,7.2,67,0.004,0.000,0.028,1.214,0.001
2022-01-23T16:00,7.1,67,0.004,0.000,0.028,1.247,0.001
2022-01-23T17:00,5.3,74,0.004,0.000,0.028,1.247,0.000
2022-01-23T18:00,4.0,79,0.004,0.000,0.028,1.247,0.000
2022-01-23T19:00,3.5,80,0.000,0.000,0.000,1.247,0.000
2022-01-23T20:00,1.7,80,0.000,0.000,0.000,1.247,0.000
2022-01-23T21:00,-0.1,81,0.000,0.000,0.000,1.247,0.000
2022-01-23T22:00,-0.3,81,0.000,0.000,0.000,1.247,0.000
2022-01-23T23:00,-2.3,82,0.000,0.000,0.000,1.247,0.000
2022-01-24T00:00,-3.3,83,0.000,0.000,0.000,1.247,0.000
2022-01-24T01:00,-5.2,85,0.000,0.000,0.000,1.247,0.000
2022-01-24T02:00,-4.5,86,0.000,0.000,0.000,1.247,0.000
2022-01-24T03:00,-5.5,85,0.000,0.000,0.000,1.247,0.000
2022-01-24T04:00,-4.9,86,0.000,0.000,0.000,1.247,0.000
2022-01-24T05:00,-5.9,88,0.000,0.000,0.000,1.247,0.000
2022-01-24T06:00,-8.4,88,0.000,0.000,0.000,1.247,0.000
2022-01-24T07:00,-9.3,88,0.000,0.000,0.000,1.247,0.000
2022-01-24T08:00,-10.2,85,0.000,0.000,0.000,1.247,0.000
2022-01-24T09:00,-12.1,87,0.000,0.000,0.000,1.247,0.000
2022-01-24T10:00,-14.5,83,0.000,0.000,0.000,1.247,0.000
2022-01-24T11:00,-7.9,82,0.000,0.000,0.000,1.247,0.000
2022-01-24T12:00,-3.1,62,0.000,0.000,0.000,1.247,0.001
2022-01-24T13:00,0.5,60,0.000,0.000,0.000,1.247,0.001
2022-01-24T14:00,1.7,65,0.000,0.000,0.000,1.247,0.001
2022-01-24T15:00,3.4,58,0.000,0.000,0.000,1.247,0.001
2022-01-24T16:00,3.0,62,0.000,0.000,0.000,1.247,0.001
2022-01-24T17:00,1.8,67,0.000,0.000,0.000,1.247,0.000
2022-01-24T18:00,0.4,72,0.000,0.000,0.000,1.247,0.000
2022-01-24T19:00,-2.2,76,0.000,0.000,0.000,1.247,0.000
2022-01-24T20:00,-4.0,80,0.000,0.000,0.000,1.247,0.000
2022-01-24T21:00,-7.6,81,0.000,0.000,0.000,1.247,0.000
2022-01-24T22:00,-9.2,82,0.000,0.000,0.000,1.247,0.000
2022-01-24T23:00,-9.7,82,0.000,0.000,0.000,1.247,0.000
2022-01-25T00:00,-11.1,84,0.000,0.000,0.000,1.247,0.000
2022-01-25T01:00,-12.1,85,0.000,0.000,0.000,1.247,0.000
2022-01-25T02:00,-12.0,87,0.000,0.000,0.000,1.247,0.000
2022-01-25T03:00,-11.2,87,0.000,0.000,0.000,1.247,0.000
2022-01-25T04:00,-12.5,87,0.000,0.000,0.000,1.247,0.000
2022-01-25T05:00,-12.5,87,0.000,0.000,0.000,1.247,0.000
2022-01-25T06:00,-13.1,86,0.000,0.000,0.000,1.247,0.000
2022-01-25T07:00,-14.0,85,0.000,0.000,0.000,1.247,0.000
2022-01-25T08:00,-13.9,82,0.000,0.000,0.000,1.247,0.000
2022-01-25T09:00,-14.1,81,0.000,0.000,0.000,1.247,0.000
2022-01-25T10:00,-13.3,80,0.000,0.000,0.000,1.247,0.000
2022-01-25T11:00,-7.9,71,0.000,0.000,0.000,1.247,0.000
2022-01-25T12:00,-4.6,71,0.000,0.000,0.000,1.247,0.001
2022-01-25T13:00,-1.3,66,0.000,0.000,0.000,1.247,0.001
2022-01-25T14:00,-0.3,66,0.000,0.000,0.000,1.247,0.001
2022-01-25T15:00,0.4,67,0.000,0.000,0.000,1.247,0.001
2022-01-25T16:00,-2.0,73,0.000,0.000,0.000,1.247,0.001
2022-01-25T17:00,-5.8,76,0.000,0.000,0.000,1.247,0.000
2022-01-25T18:00,-7.6,79,0.000,0.000,0.000,1.247,0.000
2022-01-25T19:00,-4.9,77,0.000,0.000,0.000,1.247,0.000
2022-01-25T20:00,-6.3,81,0.000,0.000,0.000,1.247,0.000
2022-01-25T21:00,-7.3,83,0.000,0.000,0.000,1.247,0.000
2022-01-25T22:00,-8.5,87,0.000,0.000,0.000,1.247,0.000
2022-01-25T23:00,-9.4,89,0.000,0.000,0.000,1.247,0.000
2022-01-26T00:00,-10.0,80,0.000,0.000,0.000,1.247,0.000
2022-01-26T01:00,-10.7,80,0.000,0.000,0.000,1.247,0.000
2022-01-26T02:00,-11.5,82,0.000,0.000,0.000,1.247,0.000
2022-01-26T03:00,-12.5,80,0.000,0.000,0.000,1.247,0.000
2022-01-26T04:00,-13.9,79,0.000,0.000,0.000,1.247,0.000
2022-01-26T05:00,-14.8,78,0.000,0.000,0.000,1.247,0.000
2022-01-26T06:00,-15.7,79,0.000,0.000,0.000,1.247,0.000
2022-01-26T07:00,-16.6,80,0.000,0.000,0.000,1.247,0.000
2022-01-26T08:00,-18.1,78,0.000,0.000,0.000,1.247,0.000
2022-01-26T09:00,-19.7,80,0.000,0.000,0.000,1.247,0.000
2022-01-26T10:00,-19.5,78,0.000,0.000,0.000,1.247,0.000
2022-01-26T11:00,-14.7,74,0.000,0.000,0.000,1.247,0.000
2022-01-26T12:00,-10.3,67,0.000,0.000,0.000,1.247,0.001
2022-01-26T13:00,-6.5,66,0.000,0.000,0.000,1.247,0.001
2022-01-26T14:00,-3.7,63,0.000,0.000,0.000,1.247,0.001
2022-01-26T15:00,-1.9,60,0.000,0.000,0.000,1.247,0.001
2022-01-26T16:00,-0.2,57,0.000,0.000,0.000,1.247,0.001
2022-01-26T17:00,-1.0,60,0.000,0.000,0.000,1.247,0.000
2022-01-26T18:00,-1.7,62,0.000,0.000,0.000,1.247,0.000
2022-01-26T19:00,-4.2,67,0.000,0.000,0.000,1.247,0.000
2022-01-26T20:00,-7.3,75,0.000,0.000,0.000,1.247,0.000
2022-01-26T21:00,-9.9,78,0.000,0.000,0.000,1.247,0.000
2022-01-26T22:00,-11.1,81,0.000,0.000,0.000,1.247,0.000
2022-01-26T23:00,-10.4,82,0.000,0.000,0.000,1.247,0.000
2022-01-27T00:00,-12.3,82,0.000,0.000,0.000,1.247,0.000
2022-01-27T01:00,-14.3,83,0.000,0.000,0.000,1.247,0.000
2022-01-27T02:00,-11.0,83,0.000,0.000,0.000,1.247,0.000
2022-01-27T03:00,-10.4,81,0.000,0.000,0.000,1.247,0.000
2022-01-27T04:00,-10.8,82,0.000,0.000,0.000,1.247,0.000
2022-01-27T05:00,-14.0,84,0.000,0.000,0.000,1.247,0.000
2022-01-27T06:00,-15.9,85,0.000,0.000,0.000,1.247,0.000
2022-01-27T07:00,-16.3,85,0.000,0.000,0.000,1.247,0.000
2022-01-27T08:00,-17.1,78,0.000,0.000,0.000,1.247,0.000
2022-01-27T09:00,-20.2,79,0.000,0.000,0.000,1.247,0.000
2022-01-27T10:00,-18.4,78,0.000,0.000,0.000,1.247,0.000
2022-01-27T11:00,-13.9,72,0.000,0.000,0.000,1.247,0.000
2022-01-27T12:00,-9.2,65,0.000,0.000,0.000,1.247,0.001
2022-01-27T13:00,-4.9,64,0.000,0.000,0.000,1.247,0.001
2022-01-27T14:00,-1.9,63,0.000,0.000,0.000,1.247,0.001
2022-01-27T15:00,1.0,56,0.000,0.000,0.000,1.247,0.001
2022-01-27T16:00,2.1,56,0.000,0.000,0.000,1.247,0.001
2022-01-27T17:00,0.9,59,0.000,0.000,0.000,1.247,0.000
2022-01-27T18:00,-0.4,60,0.000,0.000,0.000,1.247,0.000
2022-01-27T19:00,-8.9,71,0.000,0.000,0.000,1.247,0.000
2022-01-27T20:00,-8.2,74,0.000,0.000,0.000,1.247,0.000
2022-01-27T21:00,-12.0,79,0.000,0.000,0.000,1.247,0.000
2022-01-27T22:00,-12.7,81,0.000,0.000,0.000,1.247,0.000
2022-01-27T23:00,-9.9,80,0.000,0.000,0.000,1.247,0.000
2022-01-28T00:00,-9.0,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T01:00,-9.9,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T02:00,-10.4,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T03:00,-10.8,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T04:00,-11.1,80,0.000,0.000,0.000,1.247,0.000
2022-01-28T05:00,-11.0,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T06:00,-13.0,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T07:00,-13.7,78,0.000,0.000,0.000,1.247,0.000
2022-01-28T08:00,-13.0,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T09:00,-13.1,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T10:00,-11.1,81,0.000,0.000,0.000,1.247,0.000
2022-01-28T11:00,-6.9,71,0.000,0.000,0.000,1.247,0.000
2022-01-28T12:00,-3.7,68,0.000,0.000,0.000,1.247,0.001
2022-01-28T13:00,-1.4,66,0.000,0.000,0.000,1.247,0.001
2022-01-28T14:00,0.6,65,0.000,0.000,0.000,1.247,0.001
2022-01-28T15:00,1.6,67,0.000,0.000,0.000,1.247,0.001
2022-01-28T16:00,0.2,72,0.000,0.000,0.000,1.247,0.001
2022-01-28T17:00,1.4,69,0.000,0.000,0.000,1.247,0.000
2022-01-28T18:00,1.1,70,0.000,0.000,0.000,1.247,0.000
2022-01-28T19:00,0.8,72,0.000,0.000,0.000,1.247,0.000
2022-01-28T20:00,-0.8,74,0.000,0.000,0.000,1.247,0.000
2022-01-28T21:00,-1.9,77,0.000,0.000,0.000,1.247,0.000
2022-01-28T22:00,-2.9,79,0.000,0.000,0.000,1.247,0.000
2022-01-28T23:00,-3.7,80,0.000,0.000,0.000,1.247,0.000
2022-01-29T00:00,-4.5,83,0.000,0.000,0.000,1.247,0.000
2022-01-29T01:00,-5.9,85,0.000,0.000,0.000,1.247,0.000
2022-01-29T02:00,-7.6,86,0.000,0.000,0.000,1.247,0.000
2022-01-29T03:00,-8.6,87,0.000,0.000,0.000,1.247,0.000
2022-01-29T04:00,-9.3,88,0.000,0.000,0.000,1.247,0.000
2022-01-29T05:00,-9.3,88,0.000,0.000,0.000,1.247,0.000
2022-01-29T06:00,-9.4,88,0.000,0.000,0.000,1.247,0.000
2022-01-29T07:00,-9.4,87,0.000,0.000,0.000,1.247,0.000
2022-01-29T08:00,-10.9,85,0.000,0.000,0.000,1.247,0.000
2022-01-29T09:00,-10.8,85,0.000,0.000,0.000,1.247,0.000
2022-01-29T10:00,-9.4,81,0.000,0.000,0.000,1.247,0.000
2022-01-29T11:00,-5.9,74,0.000,0.000,0.000,1.247,0.000
2022-01-29T12:00,-2.5,67,0.000,0.000,0.000,1.247,0.001
2022-01-29T13:00,0.3,66,0.000,0.000,0.000,1.247,0.001
2022-01-29T14:00,1.7,68,0.000,0.000,0.000,1.247,0.001
2022-01-29T15:00,2.3,70,0.000,0.000,0.000,1.247,0.001
2022-01-29T16:00,2.1,66,0.000,0.000,0.000,1.247,0.001
2022-01-29T17:00,0.6,70,0.000,0.000,0.000,1.247,0.000
2022-01-29T18:00,-0.9,74,0.000,0.000,0.000,1.214,0.000
2022-01-29T19:00,-1.2,75,0.000,0.000,0.000,1.214,0.000
2022-01-29T20:00,-1.3,79,0.000,0.000,0.000,1.214,0.000
2022-01-29T21:00,-1.9,80,0.000,0.000,0.000,1.214,0.000
2022-01-29T22:00,-2.6,81,0.000,0.000,0.000,1.214,0.000
2022-01-29T23:00,-3.4,82,0.000,0.000,0.000,1.214,0.000
2022-01-30T00:00,-7.2,83,0.000,0.000,0.000,1.214,0.000
2022-01-30T01:00,-5.8,83,0.000,0.000,0.000,1.214,0.000
2022-01-30T02:00,-5.8,84,0.000,0.000,0.000,1.214,0.000
2022-01-30T03:00,-6.8,86,0.000,0.000,0.000,1.214,0.000
2022-01-30T04:00,-7.9,89,0.000,0.000,0.000,1.214,0.000
2022-01-30T05:00,-8.7,90,0.000,0.000,0.000,1.214,0.000
2022-01-30T06:00,-9.4,89,0.000,0.000,0.000,1.214,0.000
2022-01-30T07:00,-12.3,87,0.000,0.000,0.000,1.214,0.000
2022-01-30T08:00,-12.1,84,0.000,0.000,0.000,1.214,0.000
2022-01-30T09:00,-12.8,85,0.000,0.000,0.000,1.214,0.000
2022-01-30T10:00,-13.3,83,0.000,0.000,0.000,1.214,0.000
2022-01-30T11:00,-6.9,75,0.000,0.000,0.000,1.214,0.000
2022-01-30T12:00,-2.7,68,0.000,0.000,0.000,1.247,0.001
2022-01-30T13:00,-0.2,67,0.000,0.000,0.000,1.247,0.001
2022-01-30T14:00,1.4,69,0.000,0.000,0.000,1.247,0.001
2022-01-30T15:00,1.8,66,0.000,0.000,0.000,1.247,0.001
2022-01-30T16:00,2.8,62,0.000,0.000,0.000,1.247,0.001
2022-01-30T17:00,1.4,67,0.000,0.000,0.000,1.214,0.000
2022-01-30T18:00,-0.9,75,0.000,0.000,0.000,1.214,0.000
2022-01-30T19:00,-2.9,76,0.000,0.000,0.000,1.214,0.000
2022-01-30T20:00,-6.0,80,0.000,0.000,0.000,1.214,0.000
2022-01-30T21:00,-5.4,79,0.000,0.000,0.000,1.214,0.000
2022-01-30T22:00,-8.5,80,0.000,0.000,0.000,1.214,0.000
2022-01-30T23:00,-7.3,79,0.000,0.000,0.000,1.214,0.000
2022-01-31T00:00,-8.5,79,0.000,0.000,0.000,1.214,0.000
2022-01-31T01:00,-9.7,80,0.000,0.000,0.000,1.214,0.000
2022-01-31T02:00,-10.8,80,0.000,0.000,0.000,1.214,0.000
2022-01-31T03:00,-12.0,82,0.000,0.000,0.000,1.214,0.000
2022-01-31T04:00,-13.0,83,0.000,0.000,0.000,1.214,0.000
2022-01-31T05:00,-16.9,82,0.000,0.000,0.000,1.247,0.000
2022-01-31T06:00,-15.9,80,0.000,0.000,0.000,1.247,0.000
2022-01-31T07:00,-14.9,80,0.000,0.000,0.000,1.247,0.000
2022-01-31T08:00,-15.2,80,0.004,0.004,0.000,1.247,0.000
2022-01-31T09:00,-13.4,79,0.004,0.000,0.028,1.247,0.000
2022-01-31T10:00,-10.9,77,0.004,0.000,0.028,1.247,0.000
2022-01-31T11:00,-6.9,70,0.004,0.000,0.028,1.247,0.000
2022-01-31T12:00,-2.7,64,0.000,0.000,0.028,1.247,0.001
2022-01-31T13:00,0.4,62,0.000,0.000,0.000,1.247,0.001
2022-01-31T14:00,2.5,58,0.000,0.000,0.000,1.247,0.001
2022-01-31T15:00,3.7,58,0.000,0.000,0.000,1.247,0.001
2022-01-31T16:00,4.0,60,0.000,0.000,0.000,1.247,0.001
2022-01-31T17:00,2.8,64,0.000,0.000,0.000,1.247,0.000
